@relation 'cs415all-weka.filters.unsupervised.attribute.Discretize-D-B2-M-1.0-R33,34,35,36,44,46,48,50-weka.filters.unsupervised.attribute.Discretize-B5-M-1.0-R37-weka.filters.unsupervised.attribute.Discretize-B7-M-1.0-R38-weka.filters.unsupervised.attribute.Discretize-B4-M-1.0-R51-weka.filters.unsupervised.attribute.Discretize-B4-M-1.0-R51-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,51,50-weka.filters.unsupervised.attribute.Discretize-B4-M-1.0-R50'

@attribute Code numeric
@attribute 'Q Avg' numeric
@attribute 'Q Min' numeric
@attribute 'Q Max' numeric
@attribute 'Q \% Zeros' numeric
@attribute 'Q \% below 70\%' numeric
@attribute 'P Avg' numeric
@attribute 'P Min' numeric
@attribute 'P Max' numeric
@attribute 'P \% Zeros' numeric
@attribute 'P \% below 70\%' numeric
@attribute 'PRE Avg' numeric
@attribute 'PRE Min' numeric
@attribute 'PRE Max' numeric
@attribute 'PRE \% Zeros' numeric
@attribute 'PRE \% below 70\%' numeric
@attribute 'L Avg' numeric
@attribute 'L Min' numeric
@attribute 'L Max' numeric
@attribute 'L \% Zeros' numeric
@attribute 'L \% below 70\%' numeric
@attribute 'R Avg' numeric
@attribute 'R Min' numeric
@attribute 'R Max' numeric
@attribute 'R \% Zeros' numeric
@attribute 'R \% below 70\%' numeric
@attribute 'OLE Avg' numeric
@attribute 'OLE Min' numeric
@attribute 'OLE Max' numeric
@attribute 'Exam Avg' numeric
@attribute 'Exam Min' numeric
@attribute 'Exam Max' numeric
@attribute Male_1 {'\'(-inf-0.5]\'','\'(0.5-inf)\''}
@attribute Female_1 {'\'(-inf-0.5]\'','\'(0.5-inf)\''}
@attribute 'CS Major_1' {'\'(-inf-0.5]\'','\'(0.5-inf)\''}
@attribute 'ECE major_1' {'\'(-inf-0.5]\'','\'(0.5-inf)\''}
@attribute Standing {'\'(-inf-0.8]\'','\'(0.8-1.6]\'','\'(1.6-2.4]\'','\'(2.4-3.2]\'','\'(3.2-inf)\''}
@attribute 'Math Class' {'\'(-inf-0.857143]\'','\'(0.857143-1.714286]\'','\'(1.714286-2.571429]\'','\'(2.571429-3.428571]\'','\'(3.428571-4.285714]\'','\'(4.285714-5.142857]\'','\'(5.142857-inf)\''}
@attribute '415 Final Grade' numeric
@attribute 'Q Diff' numeric
@attribute 'P Diff' numeric
@attribute 'L Diff' numeric
@attribute 'R Diff' numeric
@attribute 'Took 416_1' {'\'(-inf-0.5]\'','\'(0.5-inf)\''}
@attribute '416 Grade' numeric
@attribute 'Took 515_1' {'\'(-inf-0.5]\'','\'(0.5-inf)\''}
@attribute '515 Grade' numeric
@attribute 'Took 520_1' {'\'(-inf-0.5]\'','\'(0.5-inf)\''}
@attribute '520 Grade' numeric
@attribute Semester {'\'(-inf-0.75]\'','\'(0.75-1.5]\'','\'(1.5-2.25]\'','\'(2.25-inf)\''}
@attribute 'Graduated with CS Degree_1' {'\'(-inf-0]\'','\'(0-inf)\''}

@data
167,0.689626,0.484848,0.852941,0,0.333333,0.755385,0.06,1,0,0.230769,1,1,1,0,0,0.89334,0,1,0.04,0.04,0.985714,0.9,1,0,0,0.543333,0.12,0.87,0.75,0.64,0.86,'\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(0.5-inf)\'','\'(-inf-0.8]\'','\'(-inf-0.857143]\'',0.7671,0.014369,-0.186429,0.083779,0.004762,'\'(-inf-0.5]\'',-1,'\'(0.5-inf)\'',2.33,'\'(-inf-0.5]\'',-1,'\'(2.25-inf)\'','\'(-inf-0]\''
133,0.713329,0.512195,0.833333,0,0.444444,0.844615,0.45,1,0,0.153846,0.5,0.2,0.8,0,0.5,0.882965,0.5,1,0,0.16,0.893254,0.285714,1,0,0.166667,0.793333,0.5,1,0.775,0.73,0.82,'\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(0.5-inf)\'','\'(-inf-0.8]\'','\'(-inf-0.857143]\'',0.8274,-0.084976,-0.150952,-0.10239,-0.163492,'\'(0.5-inf)\'',3,'\'(0.5-inf)\'',2.33,'\'(-inf-0.5]\'',-1,'\'(2.25-inf)\'','\'(-inf-0]\''
147,0.480143,0.146341,0.8875,0,0.888889,0.862308,0.65,1,0,0.076923,0.3,0,0.6,0.5,1,0.812548,0,1,0.04,0.24,0.977431,0.875,1,0,0,0.286667,0.03,0.75,0.476667,0.433333,0.52,'\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(0.5-inf)\'','\'(-inf-0.8]\'','\'(-inf-0.857143]\'',0.7294,-0.207182,-0.072381,-0.237138,0.017361,'\'(0.5-inf)\'',0,'\'(-inf-0.5]\'',-1,'\'(-inf-0.5]\'',-1,'\'(2.25-inf)\'','\'(-inf-0]\''
60,0.804651,0.6,0.95,0,0.333333,0.806154,0.32,0.97,0,0.230769,0.3,0,0.6,0.5,1,0.80087,0,1,0.08,0.16,0.333333,0,1,0.666667,0.666667,0.913333,0.84,1,0.888333,0.886667,0.89,'\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(-inf-0.8]\'','\'(2.571429-3.428571]\'',0.818,-0.075003,0.059762,-0.258719,-0.333333,'\'(0.5-inf)\'',2.33,'\'(0.5-inf)\'',3.67,'\'(0.5-inf)\'',4,'\'(2.25-inf)\'','\'(-inf-0]\''
398,0.956394,0.869565,1,0,0,0.991538,0.94,1,0,0,0.9,0.8,1,0,0,0.987276,0.833333,1,0,0,1,1,1,0,0,1,1,1,0.958333,0.926667,0.99,'\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(3.2-inf)\'','\'(5.142857-inf)\'',0.984,-0.013969,0.015714,-0.002241,0,'\'(-inf-0.5]\'',-1,'\'(-inf-0.5]\'',-1,'\'(-inf-0.5]\'',-1,'\'(2.25-inf)\'','\'(-inf-0]\''
338,0.508977,0.268293,0.735294,0,0.777778,0.775385,0.12,1,0,0.307692,0.4,0.2,0.6,0,1,0.844154,0.083333,1,0,0.24,0.852679,0,1,0.083333,0.166667,0.28,0.05,0.66,0.633333,0.606667,0.66,'\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(-inf-0.8]\'','\'(1.714286-2.571429]\'',0.7025,-0.21557,-0.14,-0.237378,-0.294643,'\'(-inf-0.5]\'',-1,'\'(-inf-0.5]\'',-1,'\'(-inf-0.5]\'',-1,'\'(2.25-inf)\'','\'(-inf-0]\''
70,0.618182,0.45,0.878049,0,0.666667,0.814615,0.42,1,0,0.153846,0,0,0,1,1,0.84059,0.083333,1,0,0.12,0.974206,0.833333,1,0,0,0.783333,0.58,0.97,0.723333,0.7,0.746667,'\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(-inf-0.8]\'','\'(2.571429-3.428571]\'',0.7864,0.102453,-0.154048,-0.175739,-0.051587,'\'(0.5-inf)\'',1,'\'(-inf-0.5]\'',-1,'\'(-inf-0.5]\'',-1,'\'(2.25-inf)\'','\'(-inf-0]\''
277,0.849962,0.658537,1,0,0.111111,0.912308,0.66,1,0,0.076923,0.9,0.8,1,0,0,0.8752,0,1,0.08,0.16,1,1,1,0,0,0.976667,0.93,1,0.92,0.9,0.94,'\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(-inf-0.8]\'','\'(1.714286-2.571429]\'',0.906,-0.056516,-0.025952,-0.140342,0,'\'(0.5-inf)\'',3.67,'\'(0.5-inf)\'',3,'\'(0.5-inf)\'',3.33,'\'(2.25-inf)\'','\'(-inf-0]\''
144,0.601962,0.170732,0.823529,0,0.555556,0.85,0.42,1,0,0.076923,0.8,0.6,1,0,0.5,0.922178,0.5,1,0,0.08,0.921905,0.778333,1,0,0,0.4,0.09,0.91,0.658333,0.65,0.666667,'\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(-inf-0.8]\'','\'(1.714286-2.571429]\'',0.7819,-0.220946,-0.117619,0.004537,-0.064524,'\'(-inf-0.5]\'',-1,'\'(-inf-0.5]\'',-1,'\'(-inf-0.5]\'',-1,'\'(2.25-inf)\'','\'(-inf-0]\''
325,0.864081,0.69697,1,0,0.111111,0.846154,0.69,1,0,0.076923,0.7,0.6,0.8,0,0.5,0.958381,0.142857,1,0,0.04,0.956548,0.75,1,0,0,1,1,1,0.86,0.84,0.88,'\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(-inf-0.8]\'','\'(2.571429-3.428571]\'',0.8843,0.06457,0.044286,-0.070681,-0.020238,'\'(0.5-inf)\'',3.67,'\'(0.5-inf)\'',3,'\'(0.5-inf)\'',3,'\'(2.25-inf)\'','\'(-inf-0]\''
26,0.61112,0.317073,0.75,0,0.666667,0.783077,0.47,1,0,0.230769,0.6,0.4,0.8,0,0.5,0.868919,0.5,1,0,0.08,0.908333,0,1,0.083333,0.083333,0.463333,0.18,0.98,0.785,0.77,0.8,'\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(0.8-1.6]\'','\'(4.285714-5.142857]\'',0.7567,-0.043763,-0.213095,-0.135723,-0.15,'\'(0.5-inf)\'',2,'\'(-inf-0.5]\'',-1,'\'(-inf-0.5]\'',-1,'\'(2.25-inf)\'','\'(-inf-0]\''
294,0.877371,0.69697,0.95,0,0.111111,0.962308,0.87,1,0,0,0.4,0,0.8,0.5,0.5,0.977244,0.8,1,0,0,0.75,0,1,0.25,0.25,0.96,0.88,1,0.79,0.76,0.82,'\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(0.8-1.6]\'','\'(-inf-0.857143]\'',0.9403,0.049413,-0.029048,-0.007877,-0.166667,'\'(0.5-inf)\'',4,'\'(0.5-inf)\'',3.33,'\'(-inf-0.5]\'',-1,'\'(2.25-inf)\'','\'(-inf-0]\''
240,0.582386,0,0.85,0.111111,0.666667,0.418462,0,1,0.461538,0.692308,0.2,0,0.4,0.5,1,0.910883,0,1,0.04,0.04,0.733333,0,1,0.25,0.25,0.516667,0.21,0.97,0.658333,0.63,0.686667,'\'(-inf-0.5]\'','\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(0.8-1.6]\'','\'(1.714286-2.571429]\'',0.5725,-0.250635,-0.353095,-0.097139,-0.133333,'\'(-inf-0.5]\'',-1,'\'(-inf-0.5]\'',-1,'\'(-inf-0.5]\'',-1,'\'(2.25-inf)\'','\'(-inf-0]\''
273,0.851809,0.636364,0.948718,0,0.111111,0.88,0.63,1,0,0.153846,0.5,0,1,0.5,0.5,0.924438,0,1,0.04,0.04,0.916667,0,1,0.083333,0.083333,1,1,1,0.86,0.86,0.86,'\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(1.6-2.4]\'','\'(-inf-0.857143]\'',0.8945,0.085367,-0.086667,0.040585,-0.166667,'\'(0.5-inf)\'',3.67,'\'(0.5-inf)\'',3.67,'\'(-inf-0.5]\'',-1,'\'(2.25-inf)\'','\'(-inf-0]\''
171,0.844375,0.636364,1,0,0.111111,0.926923,0.75,1,0,0,1,1,1,0,0,0.972229,0.8,1,0,0,0.987847,0.916667,1,0,0,0.98,0.95,1,0.87,0.86,0.88,'\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(-inf-0.8]\'','\'(2.571429-3.428571]\'',0.9251,0.051636,-0.062381,0.010672,-0.003472,'\'(0.5-inf)\'',3.33,'\'(0.5-inf)\'',3.33,'\'(0.5-inf)\'',3,'\'(2.25-inf)\'','\'(-inf-0]\''
232,0.359002,0,0.676471,0.333333,1,0.335385,0,1,0.615385,0.692308,0.5,0.2,0.8,0,0.5,0.598043,0,1,0.24,0.44,0.317708,0,1,0.666667,0.666667,0.333333,0,1,0.255,0,0.51,'\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(0.5-inf)\'','\'(-inf-0.8]\'','\'(-inf-0.857143]\'',0.3989,-0.533703,-0.622857,-0.726961,-0.635417,'\'(-inf-0.5]\'',-1,'\'(-inf-0.5]\'',-1,'\'(-inf-0.5]\'',-1,'\'(2.25-inf)\'','\'(-inf-0]\''
276,0.596573,0.268293,0.852941,0,0.777778,0.857692,0.45,1,0,0.076923,0.4,0,0.8,0.5,0.5,0.924825,0.75,1,0,0,0.991667,0.9,1,0,0,0.263333,0.09,0.59,0.591667,0.493333,0.69,'\'(-inf-0.5]\'','\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(0.8-1.6]\'','\'(-inf-0.857143]\'',0.7676,-0.251762,-0.131905,-0.115659,0.016667,'\'(-inf-0.5]\'',-1,'\'(-inf-0.5]\'',-1,'\'(-inf-0.5]\'',-1,'\'(2.25-inf)\'','\'(-inf-0]\''
132,0.81673,0,1,0.111111,0.111111,0.9,0,1,0.076923,0.076923,0.4,0,0.8,0.5,0.5,0.917067,0,1,0.08,0.08,0.916667,0,1,0.083333,0.083333,1,1,1,0.91,0.88,0.94,'\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(0.5-inf)\'','\'(2.4-3.2]\'','\'(-inf-0.857143]\'',0.9008,-0.230833,-0.154762,-0.166368,-0.166667,'\'(0.5-inf)\'',2,'\'(0.5-inf)\'',1,'\'(-inf-0.5]\'',-1,'\'(2.25-inf)\'','\'(-inf-0]\''
173,0.624726,0,0.878788,0.111111,0.555556,0.594615,0,1,0.230769,0.461538,0.2,0,0.4,0.5,1,0.657771,0,1,0.24,0.36,0.75,0,1,0.25,0.25,0.363333,0.08,0.71,0.783333,0.78,0.786667,'\'(-inf-0.5]\'','\'(0.5-inf)\'','\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(-inf-0.8]\'','\'(1.714286-2.571429]\'',0.6216,0.028562,-0.036429,-0.312335,-0.166667,'\'(0.5-inf)\'',0,'\'(-inf-0.5]\'',-1,'\'(-inf-0.5]\'',-1,'\'(2.25-inf)\'','\'(-inf-0]\''
265,0.712698,0.515152,0.825,0,0.222222,0.896154,0.54,1,0,0.076923,0.9,0.8,1,0,0,0.948105,0.733333,1,0,0,1,1,1,0,0,0.823333,0.57,1,0.806667,0.76,0.853333,'\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(0.8-1.6]\'','\'(5.142857-inf)\'',0.8734,0.061838,-0.16,-0.049202,0,'\'(-inf-0.5]\'',-1,'\'(-inf-0.5]\'',-1,'\'(-inf-0.5]\'',-1,'\'(2.25-inf)\'','\'(-inf-0]\''
148,0.691722,0.439024,0.825,0,0.333333,0.962308,0.88,1,0,0,0.8,0.8,0.8,0,0,0.935333,0.6,1,0,0.04,0.965278,0.583333,1,0,0.083333,0.616667,0.33,1,0.715,0.67,0.76,'\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(0.5-inf)\'','\'(-inf-0.8]\'','\'(-inf-0.857143]\'',0.8763,-0.068538,-0.007381,-0.038568,-0.069444,'\'(0.5-inf)\'',2.67,'\'(0.5-inf)\'',3,'\'(0.5-inf)\'',3.33,'\'(2.25-inf)\'','\'(-inf-0]\''
187,0.589079,0.282051,0.9375,0,0.666667,0.674615,0,1,0.076923,0.384615,0.4,0.2,0.6,0,1,0.907029,0.6,1,0,0.08,0.566964,0,1,0.333333,0.416667,0.513333,0.12,0.95,0.513333,0.5,0.526667,'\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(0.5-inf)\'','\'(-inf-0.8]\'','\'(-inf-0.857143]\'',0.687,-0.283293,-0.472857,-0.023132,-0.491071,'\'(-inf-0.5]\'',-1,'\'(-inf-0.5]\'',-1,'\'(-inf-0.5]\'',-1,'\'(2.25-inf)\'','\'(-inf-0]\''
208,0.836637,0.727273,0.909091,0,0,0.791538,0,1,0.076923,0.230769,0.9,0.8,1,0,0,0.96371,0.76,1,0,0,0.833333,0,1,0.166667,0.166667,1,1,1,0.766667,0.753333,0.78,'\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(0.5-inf)\'','\'(-inf-0.8]\'','\'(-inf-0.857143]\'',0.8505,-0.00099,-0.340238,-0.016081,-0.333333,'\'(0.5-inf)\'',3,'\'(-inf-0.5]\'',-1,'\'(-inf-0.5]\'',-1,'\'(2.25-inf)\'','\'(-inf-0]\''
149,0.817581,0.609756,0.9,0,0.111111,0.745385,0,1,0.153846,0.230769,0.5,0,1,0.5,0.5,0.8992,0,1,0.04,0.08,0.519345,0,1,0.416667,0.5,0.76,0.28,1,0.718333,0.65,0.786667,'\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(-inf-0.8]\'','\'(2.571429-3.428571]\'',0.7929,-0.076432,-0.372143,-0.117407,-0.294643,'\'(0.5-inf)\'',2,'\'(0.5-inf)\'',2.67,'\'(0.5-inf)\'',2,'\'(2.25-inf)\'','\'(-inf-0]\''
61,0.733869,0.463415,0.891304,0,0.444444,0.749231,0.44,1,0,0.461538,0.9,0.8,1,0,0,0.851317,0.45,1,0,0.2,0.909722,0,1,0.083333,0.083333,0.633333,0.32,0.98,0.878333,0.81,0.946667,'\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(0.5-inf)\'','\'(-inf-0.8]\'','\'(-inf-0.857143]\'',0.778,-0.04961,-0.249286,-0.171019,-0.180556,'\'(0.5-inf)\'',2.67,'\'(0.5-inf)\'',2,'\'(0.5-inf)\'',1.33,'\'(2.25-inf)\'','\'(-inf-0]\''
186,0.892949,0.731707,1,0,0,0.749231,0,1,0.076923,0.307692,1,1,1,0,0,0.900517,0,1,0.04,0.04,0.719345,0,1,0.25,0.25,0.953333,0.86,1,0.801667,0.753333,0.85,'\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(-inf-0.8]\'','\'(2.571429-3.428571]\'',0.8267,-0.108993,-0.305,-0.112908,-0.194643,'\'(0.5-inf)\'',1.67,'\'(0.5-inf)\'',2.33,'\'(-inf-0.5]\'',-1,'\'(2.25-inf)\'','\'(-inf-0]\''
206,0.608579,0.424242,0.787879,0,0.888889,0.827692,0.61,1,0,0.230769,0.5,0.2,0.8,0,0.5,0.917892,0.6,1,0,0.08,0.994048,0.928571,1,0,0,0.58,0.29,0.9,0.555,0.53,0.58,'\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(-inf-0.8]\'','\'(1.714286-2.571429]\'',0.7803,-0.028064,-0.100952,0.038954,-0.011905,'\'(-inf-0.5]\'',-1,'\'(-inf-0.5]\'',-1,'\'(-inf-0.5]\'',-1,'\'(2.25-inf)\'','\'(-inf-0]\''
364,0.877215,0.727273,0.974359,0,0,0.949231,0.83,1,0,0,0.9,0.8,1,0,0,0.993333,0.9,1,0,0,0.994048,0.928571,1,0,0,1,1,1,0.873333,0.866667,0.88,'\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(-inf-0.8]\'','\'(3.428571-4.285714]\'',0.9462,0.051449,-0.001667,0.002137,-0.011905,'\'(-inf-0.5]\'',-1,'\'(-inf-0.5]\'',-1,'\'(-inf-0.5]\'',-1,'\'(2.25-inf)\'','\'(-inf-0]\''
76,0.607511,0,0.852941,0.222222,0.222222,0.468462,0,1,0.384615,0.615385,0,0,0,1,1,0.589117,0,1,0.28,0.48,0.56131,0,1,0.416667,0.416667,0.306667,0,0.92,0,0,0,'\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(0.8-1.6]\'','\'(-inf-0.857143]\'',0.4862,-0.424878,-0.693571,-0.566679,-0.527381,'\'(-inf-0.5]\'',-1,'\'(-inf-0.5]\'',-1,'\'(-inf-0.5]\'',-1,'\'(2.25-inf)\'','\'(-inf-0]\''
175,0.6991,0.606061,0.9,0,0.555556,0.679231,0.39,1,0,0.538462,0.4,0.4,0.4,0,1,0.899081,0,1,0.04,0.08,0.660714,0,1,0.333333,0.333333,0.886667,0.76,0.97,0.6,0.58,0.62,'\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(-inf-0.8]\'','\'(1.714286-2.571429]\'',0.7382,-0.020634,-0.072857,-0.09817,-0.011905,'\'(-inf-0.5]\'',-1,'\'(-inf-0.5]\'',-1,'\'(-inf-0.5]\'',-1,'\'(2.25-inf)\'','\'(-inf-0]\''
21,0.569905,0,0.882353,0.111111,0.777778,0.747692,0,1,0.153846,0.307692,0,0,0,1,1,0.780813,0,1,0.16,0.2,0.79504,0,1,0.166667,0.166667,0.923333,0.9,0.95,0.75,0.7,0.8,'\'(-inf-0.5]\'','\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(0.8-1.6]\'','\'(-inf-0.857143]\'',0.7462,-0.250683,-0.165952,-0.35573,-0.359921,'\'(0.5-inf)\'',0,'\'(-inf-0.5]\'',-1,'\'(-inf-0.5]\'',-1,'\'(2.25-inf)\'','\'(-inf-0]\''
199,0.539978,0.384615,0.6875,0,1,0.893846,0.74,1,0,0,0.5,0.2,0.8,0,0.5,0.96019,0.7,1,0,0,0.987847,0.916667,1,0,0,0.476667,0.08,1,0.616667,0.58,0.653333,'\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(-inf-0.8]\'','\'(2.571429-3.428571]\'',0.8066,0.019051,-0.103095,-0.051648,-0.003472,'\'(-inf-0.5]\'',-1,'\'(-inf-0.5]\'',-1,'\'(-inf-0.5]\'',-1,'\'(2.25-inf)\'','\'(-inf-0]\''
202,0.402271,0.025641,0.625,0,1,0.713846,0,1,0.153846,0.307692,0.4,0.2,0.6,0,1,0.875949,0.1,1,0,0.08,0.940278,0.7,1,0,0,0.256667,0,0.75,0.536667,0.46,0.613333,'\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(0.5-inf)\'','\'(-inf-0.8]\'','\'(-inf-0.857143]\'',0.655,-0.269481,-0.520952,-0.15557,0.063889,'\'(-inf-0.5]\'',-1,'\'(-inf-0.5]\'',-1,'\'(-inf-0.5]\'',-1,'\'(2.25-inf)\'','\'(-inf-0]\''
196,0.463966,0.073171,0.764706,0,0.888889,0.444615,0,1,0.384615,0.615385,0,0,0,1,1,0.793778,0,1,0.04,0.24,0.596161,0,1,0.25,0.416667,0.443333,0.18,0.92,0.6,0.56,0.64,'\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(0.8-1.6]\'','\'(-inf-0.857143]\'',0.5267,-0.254059,-0.590476,-0.190135,-0.237956,'\'(-inf-0.5]\'',-1,'\'(-inf-0.5]\'',-1,'\'(-inf-0.5]\'',-1,'\'(2.25-inf)\'','\'(-inf-0]\''
20,0.428043,0.097561,0.647059,0,1,0.863846,0.51,1,0,0.153846,0.8,0.8,0.8,0,0,0.876749,0.2,1,0,0.08,0.824504,0,1,0.083333,0.083333,0.353333,0.08,0.79,0.555,0.51,0.6,'\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(1.6-2.4]\'','\'(5.142857-inf)\'',0.7413,-0.216148,-0.084524,-0.08858,-0.262103,'\'(-inf-0.5]\'',-1,'\'(-inf-0.5]\'',-1,'\'(-inf-0.5]\'',-1,'\'(2.25-inf)\'','\'(-inf-0]\''
137,0.897847,0.727273,1,0,0,0.92,0.72,1,0,0,0.8,0.8,0.8,0,0,0.950537,0.75,1,0,0,0.996528,0.958333,1,0,0,0.96,0.88,1,0.881667,0.83,0.933333,'\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(-inf-0.8]\'','\'(1.714286-2.571429]\'',0.9262,-0.020646,-0.052619,-0.083208,-0.006944,'\'(-inf-0.5]\'',-1,'\'(-inf-0.5]\'',-1,'\'(-inf-0.5]\'',-1,'\'(2.25-inf)\'','\'(-inf-0]\''
75,0.653827,0.358974,0.975,0,0.444444,0.774615,0.06,1,0,0.153846,0,0,0,1,1,0.896863,0.5,1,0,0.12,0.825625,0,1,0.083333,0.166667,0.313333,0.06,0.63,0.616667,0.613333,0.62,'\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(-inf-0.8]\'','\'(1.714286-2.571429]\'',0.7324,-0.270393,-0.058095,-0.066465,-0.317917,'\'(-inf-0.5]\'',-1,'\'(-inf-0.5]\'',-1,'\'(-inf-0.5]\'',-1,'\'(2.25-inf)\'','\'(-inf-0]\''
49,0.844487,0,1,0.111111,0.111111,0.9,0,1,0.076923,0.076923,1,1,1,0,0,0.952095,0,1,0.04,0.04,1,1,1,0,0,0.986667,0.96,1,0.923333,0.9,0.946667,'\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(0.8-1.6]\'','\'(-inf-0.857143]\'',0.9138,-0.203553,-0.167143,-0.076145,0,'\'(-inf-0.5]\'',-1,'\'(-inf-0.5]\'',-1,'\'(-inf-0.5]\'',-1,'\'(2.25-inf)\'','\'(-inf-0]\''
384,0.833225,0.633333,0.95,0,0.222222,0.91,0.83,1,0,0,1,1,1,0,0,0.966044,0.8,1,0,0,0.916667,0,1,0.083333,0.083333,0.746667,0.27,1,0.863333,0.826667,0.9,'\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(0.5-inf)\'','\'(-inf-0.8]\'','\'(-inf-0.857143]\'',0.9028,-0.024909,0.012381,0.001553,-0.166667,'\'(0.5-inf)\'',3,'\'(0.5-inf)\'',1,'\'(-inf-0.5]\'',-1,'\'(2.25-inf)\'','\'(-inf-0]\''
74,0.631535,0.424242,0.8375,0,0.666667,0.881538,0.55,1,0,0.076923,0.5,0,1,0.5,0.5,0.948381,0.75,1,0,0,0.969444,0.8,1,0,0,0.52,0.21,0.84,0.701667,0.61,0.793333,'\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(-inf-0.8]\'','\'(2.571429-3.428571]\'',0.8195,-0.036804,-0.117381,0.003114,0.005556,'\'(0.5-inf)\'',2.33,'\'(0.5-inf)\'',2.33,'\'(-inf-0.5]\'',-1,'\'(2.25-inf)\'','\'(-inf-0]\''
